X,Y,Z,Flex1,Flex2,Flex3,Flex4,Flex5,X,Y,Z,Flex1,Flex2,Flex3,Flex4,Flex5,Label
4.43,-8.51,5.65,1159,1295,126,0,1373,-2.24,-7.3,7.92,987,1317,1664,1095,498,CAR
4.28,-8.55,5.61,1174,1268,128,0,1381,-2.12,-7.26,8.04,973,1309,1669,1088,497,CAR
4.47,-8.55,5.65,1152,1280,121,0,1382,-2.08,-7.37,8.2,963,1316,1661,1089,500,CAR
4.35,-8.55,6.16,1154,1296,129,0,1392,-2.31,-7.22,8.43,967,1318,1664,1099,497,CAR
4.63,-8.08,6.39,1157,1278,126,0,1391,-1.88,-6.98,8.71,975,1315,1659,1086,499,CAR
4.47,-7.69,6.86,1157,1293,123,0,1375,-2.43,-6.63,9.1,975,1320,1670,1075,496,CAR
5.06,-7.14,7.06,1160,1284,116,0,1377,-3.1,-6,9.26,969,1311,1664,1087,499,CAR
5.14,-6.71,7.22,1152,1280,126,0,1371,-3.06,-5.22,9.06,985,1303,1661,1090,497,CAR
5.61,-6.35,7.57,1161,1296,123,0,1375,-3.61,-4.98,9.38,976,1311,1664,1090,500,CAR
6.47,-6,7.88,1168,1277,122,0,1387,-4.16,-4.71,9.49,971,1312,1667,1088,496,CAR
6.98,-4.86,7.73,1154,1294,125,0,1373,-5.02,-4.04,9.73,963,1321,1665,1092,496,CAR
7.3,-3.96,7.65,1154,1279,129,0,1392,-4.67,-3.14,9.81,972,1306,1665,1101,495,CAR
8.16,-3.02,7.45,1166,1277,117,0,1393,-4.71,-2.51,9.65,978,1302,1662,1087,494,CAR
8.51,-1.92,7.37,1159,1278,118,0,1395,-5.22,-2.16,9.81,971,1301,1665,1083,496,CAR
8.47,-0.75,7.1,1152,1280,121,0,1402,-5.18,-1.26,10.04,973,1301,1659,1086,496,CAR
8.55,0.12,6.16,1157,1293,119,0,1382,-5.61,-0.31,9.92,970,1299,1671,1079,499,CAR
8.39,1.14,5.06,1149,1297,121,0,1395,-6.63,0.55,9.38,985,1296,1663,1088,499,CAR
8.71,1.73,3.8,1151,1282,118,0,1405,-6.98,0.47,8.98,976,1272,1653,1084,498,CAR
7.85,1.92,2.82,1158,1293,106,0,1391,-6.83,1.1,8.79,977,1260,1657,1057,495,CAR
8.47,2.39,2.24,1170,1278,105,0,1393,-7.06,0.9,8.51,976,1232,1647,1050,495,CAR
9.02,2.08,1.33,1189,1275,94,0,1375,-6.83,0.86,8.08,977,1223,1620,1059,491,CAR
10.55,1.06,0.04,1174,1277,93,0,1392,-6.16,0.98,8.51,975,1210,1621,1067,491,CAR
10.87,0.98,-1.18,1164,1293,92,0,1386,-5.41,0.78,8.24,976,1158,1611,1021,485,CAR
11.41,1.06,-1.1,1172,1294,93,0,1377,-4.55,0.71,8.28,973,1141,1611,1040,485,CAR
11.77,1.53,-1.06,1151,1281,91,0,1381,-3.41,0.75,8.63,985,1133,1587,1017,486,CAR
11.89,1.88,-0.71,1175,1273,85,0,1380,-2.9,1.33,8.9,983,1129,1594,1019,487,CAR
11.77,2.43,0,1159,1270,90,0,1378,-3.92,1.53,9.1,979,1141,1592,1033,490,CAR
11.3,2.9,0.43,1169,1277,92,0,1377,-5.18,1.61,9.02,976,1137,1615,1042,492,CAR
11.14,3.61,1.61,1163,1268,86,0,1375,-5.1,2.16,8.24,989,1140,1600,1023,494,CAR
8.39,3.57,2.55,1151,1295,83,0,1374,-8,2.16,7.73,985,1146,1600,1037,493,CAR
6.55,3.33,3.3,1172,1277,93,0,1391,-9.85,1.77,7.22,989,1146,1614,1035,491,CAR
5.45,3.3,3.65,1155,1279,91,0,1373,-10.55,1.69,6.67,985,1137,1594,1047,491,CAR
5.84,3.65,3.57,1153,1284,90,0,1390,-9.92,1.41,6.75,995,1152,1602,1044,491,CAR
7.14,3.84,3.61,1150,1285,90,0,1377,-10.04,1.22,6.43,983,1148,1589,1042,493,CAR
8.79,4.24,2.9,1152,1280,78,0,1374,-9.85,1.61,6.75,988,1136,1611,1051,493,CAR
9.92,2.86,2.08,1169,1280,96,0,1377,-7.73,2.63,7.65,992,1136,1611,1040,495,CAR
10.94,2.08,1.06,1152,1296,96,0,1376,-6.12,2.98,8.36,976,1148,1601,1042,496,CAR
11.69,2.04,0.16,1152,1275,89,0,1380,-6.24,2.67,8.04,976,1145,1610,1042,494,CAR
12.94,1.45,0.12,1152,1292,93,0,1372,-4.35,2.24,7.45,976,1145,1605,1043,496,CAR
12.83,0.94,-0.43,1155,1271,80,0,1395,-4.24,2.31,7.92,973,1158,1608,1040,494,CAR
12.16,0.67,-0.39,1165,1277,85,0,1401,-3.65,2.35,7.96,992,1164,1602,1044,493,CAR
12.47,2.24,0.24,1170,1280,80,0,1381,-4.63,2.16,7.49,977,1137,1603,1042,491,CAR
10.94,2.31,1.02,1164,1297,90,0,1375,-7.57,2.35,6.86,969,1152,1597,1040,491,CAR
9.38,2.71,1.8,1154,1296,90,0,1390,-8.16,2.51,5.77,976,1141,1601,1061,491,CAR
8.08,3.26,2.98,1169,1279,87,0,1403,-9.18,1.84,4.55,976,1145,1598,1049,496,CAR
7.14,3.18,3.8,1153,1296,93,0,1396,-10,0.75,3.92,979,1153,1611,1045,495,CAR
6.94,3.37,4.39,1159,1301,80,0,1377,-10.28,0.9,3.06,976,1149,1601,1040,495,CAR
5.77,3.77,4.47,1168,1269,98,0,1380,-10.83,1.18,3.26,966,1154,1607,1043,495,CAR
6.55,4.16,4.51,1171,1268,94,0,1405,-11.53,0.47,3.57,962,1150,1610,1061,496,CAR
8.16,3.61,4.04,1155,1280,94,0,1376,-10.9,1.02,3.53,976,1153,1617,1047,494,CAR
8.59,3.88,3.22,1165,1291,94,0,1385,-10.08,1.29,4.75,973,1143,1602,1047,494,CAR
10.08,3.53,2.47,1170,1271,94,0,1379,-9.34,1.69,5.37,961,1158,1600,1056,491,CAR
10.4,2.35,1.61,1151,1294,93,0,1392,-7.37,2.08,6.63,960,1154,1614,1045,493,CAR
11.38,2.9,2.12,1159,1287,91,0,1388,-6.28,2.28,6.98,958,1143,1607,1053,494,CAR
12.43,2.35,2.24,1152,1323,90,0,1392,-5.77,2.28,7.14,965,1152,1614,1044,496,CAR
10.12,1.41,1.8,1174,1282,93,0,1392,-5.45,2.16,7.61,963,1153,1605,1040,496,CAR
9.61,1.26,1.8,1155,1293,90,0,1373,-5.3,2.71,7.96,948,1153,1616,1041,496,CAR
9.41,0.98,2.16,1169,1267,95,0,1377,-3.96,3.3,8.9,958,1165,1609,1047,496,CAR
9.89,0.75,2.63,1168,1270,93,0,1381,-3.3,3.61,9.57,963,1189,1629,1047,496,CAR
9.92,0.71,3.37,1168,1279,97,0,1387,-3.02,4.12,9.96,976,1205,1648,1050,498,CAR
9.92,0.08,3.57,1156,1297,98,0,1380,-2.51,4.16,10.28,974,1224,1645,1068,495,CAR
9.73,-0.12,4.31,1168,1281,99,0,1375,-2.35,3.65,10.59,971,1241,1653,1067,497,CAR
9.85,-0.78,4.63,1153,1290,98,0,1383,-2.16,2.82,11.18,972,1263,1643,1075,498,CAR
9.61,-1.41,5.33,1169,1277,103,0,1406,-1.77,2.24,10.51,983,1275,1664,1073,501,CAR
9.26,-2.47,5.84,1172,1271,105,0,1390,-1.37,1.37,10.59,981,1269,1654,1077,502,CAR
8.94,-3.02,6.35,1153,1271,112,0,1377,-1.37,0.39,11.49,979,1272,1648,1086,506,CAR
7.57,-4.28,6.67,1158,1279,117,0,1379,-2.31,-1.22,11.61,980,1287,1650,1083,503,CAR
7.18,-5.26,6.71,1175,1280,118,0,1371,-2.31,-1.41,11.06,983,1306,1664,1085,504,CAR
6.94,-6.67,6.39,1153,1290,112,0,1381,-2.51,-3.41,10.87,976,1309,1659,1087,502,CAR
6.28,-7.22,6.16,1156,1270,122,0,1381,-2.59,-4.43,10.32,976,1299,1658,1088,498,CAR
6.32,-7.53,5.65,1157,1278,123,0,1385,-2.28,-5.61,9.92,983,1308,1649,1088,500,CAR
5.73,-8.2,5.37,1150,1294,121,0,1376,-3.65,-6.59,9.61,970,1315,1661,1103,498,CAR
5.06,-8.67,5.02,1168,1271,117,0,1399,-3.14,-7.06,8.51,977,1322,1667,1090,502,CAR
5.37,-8.87,4.67,1174,1277,117,0,1392,-2.2,-7.41,7.77,967,1302,1661,1093,503,CAR
4.75,-9.1,4.39,1175,1290,122,0,1381,-2.63,-8.28,7.77,967,1301,1662,1089,502,CAR
5.02,-8.87,4.43,1152,1296,130,0,1382,-2.51,-8.28,7.73,973,1307,1664,1082,507,CAR
4.86,-8.9,4.47,1173,1278,122,0,1380,-2.28,-8.2,6.94,973,1301,1659,1097,505,CAR
4.63,-9.02,4.39,1159,1270,118,0,1378,-2.39,-8.08,6.67,974,1309,1679,1087,501,CAR
4.67,-8.98,4.43,1155,1282,117,0,1393,-2.51,-8.08,7.06,960,1313,1669,1093,501,CAR
4.86,-8.94,4.59,1151,1277,119,0,1381,-2.31,-8.08,7.06,951,1312,1662,1095,503,CAR
4.86,-8.87,4.55,1149,1277,118,0,1374,-2,-8.12,7.14,974,1299,1664,1099,499,CAR
4.98,-8.79,4.51,1180,1274,124,0,1397,-2.16,-7.85,7.1,974,1299,1651,1087,497,CAR
5.06,-8.63,4.43,1169,1308,125,0,1393,-2.04,-7.81,7.18,979,1311,1666,1097,502,CAR
5.65,-8.71,4.75,1168,1270,117,0,1398,-2.51,-7.65,7.3,975,1298,1661,1088,507,CAR
6.24,-8.28,5.3,1151,1296,123,0,1377,-2.82,-7.77,7.49,976,1322,1671,1089,503,CAR
6.67,-7.49,5.1,1168,1296,114,0,1397,-4.98,-7.57,8.08,971,1315,1669,1092,508,CAR
7.65,-7.45,4.47,1175,1278,113,0,1377,0.94,-6.94,7.41,975,1309,1655,1087,509,CAR
8.39,-6.47,4.98,1161,1282,112,0,1383,-5.02,-6.63,7.34,974,1301,1667,1088,503,CAR
8.55,-5.18,5.18,1163,1283,116,0,1374,-6.24,-5.92,7.92,978,1293,1665,1097,502,CAR
9.26,-4.31,4.71,1175,1291,110,0,1395,-6.47,-5.61,7.57,987,1286,1649,1076,497,CAR
8.67,-2.98,4.08,1163,1280,103,0,1379,-5.96,-4.9,7.37,976,1282,1660,1091,498,CAR
9.96,-2.04,3.3,1168,1273,98,0,1391,-6.59,-4.55,7.57,976,1271,1660,1095,497,CAR
9.34,-1.53,2.75,1163,1273,96,0,1375,-6.71,-3.33,7.73,982,1253,1653,1085,500,CAR
9.65,-0.98,2.55,1168,1278,105,0,1376,-6.55,-2.98,8.08,966,1232,1637,1081,506,CAR
9.92,-0.27,2.47,1155,1297,99,0,1376,-6.43,-2.51,7.69,976,1232,1624,1085,502,CAR
9.85,-0.16,2,1179,1287,99,0,1377,-7.34,-2.31,7.81,962,1217,1638,1071,503,CAR
9.65,0.08,1.61,1157,1289,90,0,1380,-6.16,-1.02,8.43,951,1207,1620,1072,501,CAR
9.96,0.27,1.49,1163,1276,94,0,1370,-5.77,-0.75,8.59,939,1198,1632,1058,498,CAR
10.4,0.2,0.98,1200,1280,93,0,1401,-4.82,-0.43,8.87,935,1182,1619,1067,498,CAR
10.67,0.27,0.78,1164,1276,100,0,1391,-5.02,-0.86,8.87,930,1162,1607,1059,495,CAR
11.22,0.63,0.98,1152,1285,93,0,1403,-5.22,-0.43,8.28,941,1149,1583,1021,489,CAR
12.32,1.73,1.26,1165,1285,96,0,1383,-4.43,-0.08,8.32,932,1161,1590,1036,488,CAR
12.16,1.41,1.77,1153,1287,91,0,1374,-5.41,-0.2,8.16,943,1168,1584,1034,491,CAR
10.87,1.88,2.31,1149,1292,90,0,1394,-6.98,-0.04,7.57,941,1167,1602,1033,495,CAR
10.04,2,3.26,1164,1279,91,0,1389,-8.55,0.39,6.24,944,1166,1602,1021,496,CAR
8.2,2.75,3.8,1152,1274,99,0,1371,-9.49,0.51,4.67,945,1163,1594,1023,496,CAR
8.32,2.35,4.24,1179,1264,98,0,1375,-10.04,0.35,4,955,1169,1585,1021,492,CAR
7.34,2.31,5.18,1174,1275,92,0,1403,-9.85,-0.24,3.18,944,1167,1591,1015,494,CAR
5.61,2.24,4.9,1157,1298,101,0,1379,-10.87,0.16,2.47,944,1165,1587,1023,488,CAR
7.22,2.63,4.71,1163,1298,98,0,1380,-11.89,-0.24,2.94,945,1169,1615,1017,492,CAR
9.06,2.63,3.88,1149,1281,98,0,1383,-12,0,3.33,935,1168,1600,1023,487,CAR
9.81,3.06,2.59,1159,1271,97,0,1387,-10.51,-0.08,4.08,944,1165,1593,1043,491,CAR
9.45,2.9,1.14,1174,1275,101,0,1375,-9.26,-0.08,4.9,939,1168,1593,1041,492,CAR
10.59,1.77,-0.78,1159,1287,91,0,1407,-8.43,0.04,5.77,950,1168,1607,1023,493,CAR
11.26,2.28,-1.29,1166,1278,92,0,1400,-7.41,0.24,6.75,945,1166,1596,1037,496,CAR
13.18,2.63,-1.22,1165,1275,95,0,1375,-5.45,0.27,7.49,942,1159,1597,1019,496,CAR
13.18,2.43,-1.02,1154,1279,102,0,1387,-4.71,0.39,7.57,938,1163,1594,1040,495,CAR
12.32,1.84,-0.35,1172,1266,92,0,1398,-5.41,0.43,7.18,938,1170,1591,1023,493,CAR
11.65,2.43,0.27,1167,1294,98,0,1406,-8.04,0.24,6.67,947,1168,1597,1040,495,CAR
11.22,2.59,1.69,1168,1271,105,0,1375,-7.85,0.71,4.79,938,1168,1615,1035,492,CAR
9.06,2.94,2.43,1154,1277,97,0,1370,-9.1,0.75,3.49,930,1177,1616,1034,490,CAR
7.61,2.86,3.18,1166,1277,98,0,1377,-10.43,0.39,2.28,934,1169,1614,1021,494,CAR
6.04,3.26,4,1155,1280,95,0,1373,-10.67,0.75,1.22,944,1177,1600,1018,494,CAR
5.65,3.65,3.92,1150,1283,99,0,1377,-11.06,0.39,1.37,935,1168,1606,1043,493,CAR
6.67,3.45,3.84,1173,1267,95,0,1383,-11.61,0,1.33,940,1168,1603,1035,496,CAR
8.67,3.49,3.14,1154,1271,95,0,1392,-11.22,0.27,2.12,937,1158,1600,1023,496,CAR
9.06,3.69,1.73,1152,1298,97,0,1375,-10.36,0.39,3.1,944,1181,1593,1038,495,CAR
9.41,2.94,-0.04,1159,1280,101,0,1375,-9.34,0.9,4.28,935,1169,1599,1037,493,CAR
10.28,3.49,-1.37,1153,1281,95,0,1392,-9.06,1.06,4.79,942,1169,1605,1019,493,CAR
12.04,2.71,-1.49,1165,1277,98,0,1398,-7.57,0.9,6.12,937,1167,1599,1033,488,CAR
11.85,2.63,-1.69,1151,1296,98,0,1381,-6.16,0.51,6.86,942,1168,1602,1038,487,CAR
12.2,2.55,-1.26,1167,1279,97,0,1377,-5.18,0.59,7.26,937,1175,1611,1034,491,CAR
11.73,2.82,-0.94,1166,1295,95,0,1401,-6.63,0.51,6.43,931,1175,1603,1021,491,CAR
11.22,2.79,-0.24,1151,1300,94,0,1372,-7.69,0.43,5.1,947,1161,1615,1036,496,CAR
10,2.79,0.75,1183,1276,91,0,1382,-7.77,0.9,3.26,930,1168,1602,1033,496,CAR
9.34,2.82,2.2,1161,1278,99,0,1390,-10.2,0.08,1.77,940,1173,1600,1040,494,CAR
7.57,2.98,3.22,1158,1297,96,0,1376,-10.16,0.55,0.51,941,1170,1617,1040,493,CAR
6.16,3.41,3.8,1166,1280,83,0,1394,-10.83,0.63,0.59,944,1167,1612,1042,490,CAR
6.08,3.18,3.77,1152,1278,96,0,1397,-10.59,0.08,0.67,895,1174,1600,1040,491,CAR
7.37,3.41,4,1156,1301,104,0,1375,-9.3,-0.27,0.55,941,1163,1600,1040,490,CAR
8.83,2.75,3.96,1155,1284,106,0,1392,-8.98,-0.27,1.8,933,1177,1607,1047,491,CAR
8.9,2.59,4.47,1143,1286,108,0,1374,-9.06,-0.16,2.79,939,1194,1606,1050,496,CAR
8.94,2.47,4.82,1155,1290,118,0,1373,-8.75,-0.43,4.04,944,1209,1619,1051,496,CAR
8.32,1.57,5.22,1179,1286,112,0,1375,-8.04,-0.78,4.86,960,1226,1637,1060,498,CAR
9.26,0.75,5.81,1165,1286,113,0,1389,-8.24,-1.14,5.61,966,1232,1635,1076,502,CAR
10.16,-0.43,6.51,1152,1270,112,0,1389,-7.49,-1.41,6.2,960,1247,1618,1072,498,CAR
8.12,-0.82,7.37,1162,1290,112,0,1394,-8.04,-1.73,7.26,956,1248,1630,1079,501,CAR
7.77,-1.49,7.41,1152,1282,113,0,1372,-7.61,-1.77,8.04,958,1266,1643,1063,499,CAR
7.73,-2.67,7.26,1168,1291,115,0,1382,-7.65,-2.24,7.61,960,1259,1631,1072,496,CAR
7.14,-3.41,7.77,1175,1279,111,0,1369,-7.18,-2.59,8.12,963,1289,1637,1074,498,CAR
7.18,-4.39,8.04,1174,1273,112,0,1381,-6.83,-3.1,7.96,970,1275,1644,1074,496,CAR
6.94,-5.06,8.04,1169,1279,112,0,1375,-6.2,-3.69,8,971,1285,1663,1072,499,CAR
6.75,-5.84,7.65,1167,1297,112,0,1379,-5.41,-4.31,8.36,965,1284,1639,1078,502,CAR
5.84,-6.75,6.83,1168,1267,114,0,1379,-6.59,-5.81,8.16,974,1281,1668,1083,499,CAR
5.77,-6.83,6.35,1169,1279,118,0,1378,-4.59,-5.92,7.85,961,1283,1663,1071,501,CAR
6.24,-7.26,5.92,1157,1303,113,0,1369,-4.82,-6.47,7.34,960,1282,1645,1077,502,CAR
5.53,-8.28,5.84,1149,1273,114,0,1399,-4.79,-6.83,7.3,971,1296,1664,1078,502,CAR
5.02,-7.65,5.61,1150,1269,118,0,1376,-3.8,-7.14,7.14,974,1291,1649,1085,499,CAR
5.33,-7.85,5.65,1165,1280,112,0,1398,-4.31,-8.2,6.51,964,1281,1647,1078,497,CAR
5.69,-7.77,5.88,1168,1271,117,0,1393,-4.31,-8,6.04,969,1283,1659,1077,499,CAR
4.98,-8.12,5.73,1152,1280,118,0,1392,-4.16,-8.04,5.84,976,1297,1662,1077,501,CAR
5.41,-7.69,5.61,1170,1280,118,0,1399,-3.84,-8.04,6,947,1295,1655,1086,500,CAR
5.26,-7.88,5.57,1153,1272,115,0,1374,-3.57,-7.92,5.96,961,1287,1653,1078,502,CAR
5.53,-7.77,5.61,1147,1279,119,0,1380,-3.73,-8.08,5.88,973,1291,1648,1087,501,CAR
5.73,-7.73,5.77,1167,1303,110,0,1375,-3.88,-7.96,5.96,959,1293,1665,1073,502,CAR
5.49,-7.65,5.57,1170,1271,114,0,1394,-4,-7.92,6.08,957,1280,1649,1083,501,CAR
5.69,-7.61,5.73,1152,1276,119,0,1403,-3.92,-7.92,6.04,953,1291,1650,1079,502,CAR
5.61,-7.61,5.37,1161,1280,117,0,1372,-4.24,-8.2,6.47,967,1295,1653,1075,500,CAR
6.71,-7.41,5.41,1165,1302,118,0,1382,-5.06,-7.65,6.59,966,1286,1657,1088,499,CAR
7.41,-7.41,5.49,1158,1271,115,0,1397,-5.26,-7.34,6.67,966,1289,1662,1077,501,CAR
7.65,-6.67,5.18,1168,1278,112,0,1401,-5.65,-6.51,6.39,967,1291,1649,1087,497,CAR
8,-6.24,4.9,1154,1283,116,0,1382,-6.67,-6.35,6.24,963,1276,1649,1078,501,CAR
7.92,-6,3.92,1154,1280,119,0,1385,-7.77,-6.75,6.9,960,1281,1650,1081,503,CAR
8.98,-5.92,2.47,1154,1282,111,0,1380,-9.53,-7.18,5.77,961,1266,1648,1087,502,CAR
10.98,-4.12,1.33,1172,1277,105,0,1389,-9.34,-7.06,5.14,957,1249,1654,1073,502,CAR
9.65,-2.35,0.55,1174,1275,99,0,1375,-8.2,-5.45,4.94,959,1228,1640,1071,501,CAR
8.55,-3.1,-0.63,1175,1279,96,0,1379,-6.83,-4.2,4.75,958,1218,1643,1072,497,CAR
10.63,-1.41,-1.02,1156,1291,95,0,1381,-4,-2.39,4.75,960,1217,1627,1074,497,CAR
15.1,0.24,-0.75,1174,1285,96,0,1377,-1.45,-1.77,5.1,973,1219,1630,1070,496,CAR
13.14,0.16,0.31,1152,1294,94,0,1374,-3.73,-0.82,4.08,960,1216,1626,1050,496,CAR
10.12,0.51,1.06,1167,1273,99,0,1374,-7.14,-2,2.2,971,1200,1607,1053,495,CAR
5.81,1.65,2.63,1151,1280,106,0,1383,-11.06,-1.02,0.31,957,1177,1601,1035,495,CAR
3.57,1.49,2.98,1170,1274,101,0,1389,-14.95,-0.78,-1.02,960,1163,1587,1040,490,CAR
3.1,1.06,2.16,1174,1269,95,0,1391,-17.38,-1.26,0.51,974,1175,1599,1047,496,CAR
7.73,2.12,1.22,1174,1267,97,0,1396,-14,-1.33,0.71,960,1165,1589,1045,496,CAR
10.83,2.12,-0.82,1159,1274,99,0,1397,-10.16,-0.75,1.92,957,1168,1598,1043,495,CAR
15.42,3.69,-1.96,1152,1284,97,0,1377,-4.98,-0.71,3.77,959,1175,1598,1050,491,CAR
17.81,4.79,0.39,1156,1279,96,0,1391,-2.51,-0.78,5.65,974,1174,1605,1039,495,CAR
14.47,3.22,0.24,1160,1280,95,0,1375,-2.94,-0.2,5.57,961,1188,1607,1043,492,CAR
11.81,2.24,0.27,1157,1306,104,0,1383,-7.34,-0.51,3.57,962,1182,1607,1056,490,CAR
8.63,1.96,1.92,1167,1296,106,0,1383,-10.04,-0.67,1.61,964,1189,1600,1038,490,CAR
3.26,1.88,2.9,1181,1280,98,0,1388,-11.22,0.55,-1.84,967,1169,1616,1037,493,CAR
1.73,2.12,3.3,1155,1273,106,0,1399,-16.51,0.75,-2.28,959,1171,1605,1040,496,CAR
3.57,2.51,2.12,1158,1278,95,0,1399,-15.26,-0.55,-0.08,949,1177,1601,1040,496,CAR
7.81,3.06,0.55,1150,1293,97,0,1369,-11.92,-0.63,0.31,957,1152,1616,1039,496,CAR
11.49,3.26,-1.73,1171,1285,97,0,1381,-10.63,-0.9,1.65,949,1182,1601,1043,496,CAR
14.75,3.88,-3.69,1168,1295,97,0,1375,-5.96,-0.86,3.69,954,1170,1611,1039,494,CAR
18.01,5.22,-1.88,1158,1301,97,0,1376,-2.75,-0.31,5.57,944,1177,1613,1046,493,CAR
13.89,3.02,-1.29,1167,1299,100,0,1377,-0.78,0.12,5.73,959,1173,1602,1042,493,CAR
9.92,2.86,-1.14,1178,1271,98,0,1404,-6.55,-1.29,3.88,961,1171,1606,1040,496,CAR
6.04,2.75,-0.12,1157,1277,103,0,1394,-10.12,0.67,0.9,960,1168,1600,1040,494,CAR
3.8,2.24,1.57,1163,1275,101,0,1379,-13.45,1.29,1.06,951,1187,1602,1039,496,CAR
4.98,2.35,1.8,1150,1286,102,0,1383,-12.16,-0.31,1.57,960,1168,1607,1045,496,CAR
7.26,1.84,3.41,1152,1296,112,0,1376,-8.39,-0.59,2.35,934,1190,1606,1041,496,CAR
7.69,1.69,3.53,1151,1289,112,0,1387,-7.61,-1.02,3.96,960,1190,1621,1049,496,CAR
10.87,0.94,5.73,1173,1298,110,0,1374,-7.37,-0.39,6.32,958,1223,1629,1069,503,CAR
10.2,-0.67,6.04,1153,1281,117,0,1365,-6.63,0.04,8.39,955,1250,1650,1085,499,CAR
9.3,-2.94,7.1,1153,1343,116,0,1378,-6.51,-0.9,8.47,966,1261,1648,1076,499,CAR
9.26,-4.12,8.59,1163,1280,119,0,1372,-5.45,-1.57,9.22,960,1264,1647,1072,502,CAR
7.88,-6.12,7.73,1178,1290,125,0,1383,-5.77,-2.28,10.16,955,1276,1651,1086,502,CAR
5.65,-7.34,7.14,1178,1282,122,0,1375,-4.55,-3.18,10.71,956,1281,1657,1083,503,CAR
5.61,-7.73,6.83,1154,1283,127,0,1376,-3.49,-4.12,10.2,955,1289,1655,1081,502,CAR
5.37,-8.39,5.57,1178,1276,115,0,1379,-3.92,-5.96,9.53,959,1294,1649,1076,503,CAR
4.98,-8.94,4.9,1159,1297,127,0,1390,-6.35,-7.85,7.73,961,1301,1650,1101,509,CAR
4.55,-9.18,4.67,1171,1273,124,0,1398,-3.69,-8.75,6.79,953,1312,1664,1092,506,CAR
4.71,-8.83,4.67,1158,1280,124,0,1375,-4.67,-8.12,5.14,960,1309,1669,1073,507,CAR
4.79,-8.98,4.75,1168,1299,128,0,1377,-4.16,-8.28,5.45,959,1311,1651,1088,509,CAR
4.39,-9.02,4.51,1163,1303,124,0,1376,-3.84,-8.08,5.84,967,1319,1669,1088,509,CAR
5.49,-9.3,4.94,1179,1266,118,0,1392,-4.35,-8.28,6.16,960,1317,1674,1085,509,CAR
6.67,-8.24,5.14,1168,1319,123,0,1379,-4.98,-8.55,7.26,966,1300,1668,1088,508,CAR
8.39,-7.96,5.26,1168,1311,133,0,1399,-6.24,-7.45,7.3,973,1303,1657,1093,510,CAR
9.92,-6.55,4.9,1152,1281,118,0,1394,-6.79,-6.71,6.55,964,1303,1661,1089,510,CAR
8.98,-5.14,4.28,1180,1281,121,0,1377,-7.1,-7.02,4.9,974,1301,1674,1078,511,CAR
9.81,-4.43,3.8,1152,1302,119,0,1385,-7.77,-6.9,3.33,971,1281,1648,1079,510,CAR
6.79,-3.41,1.8,1161,1274,107,0,1394,-10,-6.47,3.1,960,1251,1648,1081,510,CAR
6.04,-3.18,0.2,1147,1307,97,0,1392,-10.24,-5.53,3.41,959,1223,1650,1069,503,CAR
8.51,-2.08,-1.37,1155,1283,94,0,1381,-8,-3.65,3.57,946,1191,1616,1063,497,CAR
15.73,-0.16,-1.57,1152,1278,94,0,1389,-4.55,-2.28,3.3,923,1168,1591,1047,497,CAR
18.44,0.55,-0.47,1168,1299,94,0,1378,-0.27,-1.33,4.82,944,1174,1614,1053,496,CAR
14.4,-0.47,0.24,1171,1269,100,0,1377,-3.49,-1.26,3.61,944,1165,1616,1047,496,CAR
7.3,0.71,1.49,1182,1281,96,0,1378,-8,-2.12,1.22,933,1165,1602,1050,498,CAR
3.06,1.33,2.47,1153,1280,99,0,1392,-12.83,-1.22,-1.61,929,1171,1615,1047,499,CAR
1.96,1.14,2.94,1157,1280,98,0,1392,-16.71,-1.49,-1.77,922,1170,1616,1047,503,CAR
4.47,2.04,1.84,1164,1301,96,0,1390,-14.55,-2.59,0.08,918,1169,1609,1059,502,CAR
8.51,2.24,0.39,1179,1285,97,0,1379,-12.47,-1.73,0.35,926,1158,1618,1045,504,CAR
10.51,1.29,-2.71,1168,1296,96,0,1392,-8.87,-1.18,1.88,919,1168,1609,1057,499,CAR
16.08,3.73,-3.22,1162,1290,96,0,1392,-5.3,-0.9,3.57,918,1179,1622,1053,499,CAR
18.67,3.84,-2.16,1168,1278,95,0,1379,-2.12,-0.59,5.37,931,1174,1619,1055,497,CAR
15.38,2.2,-0.78,1162,1279,101,0,1378,-2.79,0.2,4.67,930,1164,1604,1052,497,CAR
8.67,1.45,-0.04,1166,1271,100,0,1381,-8.08,-0.35,2.51,928,1182,1610,1058,497,CAR
6.43,1.37,2.16,1165,1305,95,0,1405,-11.34,-0.67,1.26,934,1178,1610,1056,498,CAR
4.08,1.45,3.3,1155,1280,95,0,1392,-14.63,-0.27,0.2,931,1167,1610,1045,503,CAR
3.53,1.57,2.55,1161,1286,100,0,1399,-16.12,-0.51,1.06,936,1167,1618,1041,505,CAR
6.83,1.92,2.24,1175,1289,106,0,1392,-13.02,-0.67,1.61,925,1161,1601,1055,500,CAR
9.69,2,-0.04,1165,1285,102,0,1401,-10.94,-0.71,1.88,937,1168,1603,1061,499,CAR
13.85,2.82,-1.61,1176,1279,96,0,1383,-7.41,-0.35,3.37,930,1179,1616,1047,498,CAR
17.22,3.69,-0.27,1173,1294,97,0,1399,-2.9,0.12,4.39,932,1180,1625,1047,496,CAR
14.75,2.67,0.9,1165,1296,98,0,1376,-2.35,0.04,4.79,934,1186,1616,1054,498,CAR
